# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
ShowerShapeLowR9EB_scale      9.697e-06     0.0005386     3.9e-05    


diphotonCat=9
proc=GG2H
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentralBarrel_scale   0     0     0    
MaterialOuterBarrel_scale     0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=9
proc=VBF
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentralBarrel_scale   0     0     0    
MaterialOuterBarrel_scale     0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=9
proc=TTH
HighR9EB_13TeVscale           0.0007962     0.03588     4.128e-08    
HighR9EE_13TeVscale           0.0003189     0.006428     4.644e-08    
LowR9EB_13TeVscale            0.0004653     0.06819     2.451e-08    
LowR9EE_13TeVscale            8.393e-05     0.03167     3.483e-08    
Gain1EB_13TeVscale            2.849e-05     2.674e-08     4.128e-08    
Gain6EB_13TeVscale            8.778e-05     0.03167     3.612e-08    
HighR9EBPhi_13TeVsmear        0.0004218     0.1077     2.064e-08    
HighR9EBRho_13TeVsmear        3.354e-05     0.01508     4.644e-08    
HighR9EEPhi_13TeVsmear        1.702e-06     0.09326     1.548e-08    
HighR9EERho_13TeVsmear        0.0001109     1.954e-08     4.644e-08    
LowR9EBPhi_13TeVsmear         0.0003242     0.01269     5.16e-09    
LowR9EBRho_13TeVsmear         0.0001732     1.954e-08     4.644e-08    
LowR9EEPhi_13TeVsmear         0.0001474     0.06333     2.838e-08    
LowR9EERho_13TeVsmear         0.0001738     0.03167     3.483e-08    
MaterialCentralBarrel_scale   0.0004165     1.954e-08     4.644e-08    
MaterialOuterBarrel_scale     0.000134     0.03806     3.741e-08    
MaterialForward_scale         0.000525     0.02227     5.805e-08    
FNUFEE_scale                  0.0002506     0.03167     2.967e-08    
FNUFEB_scale                  0.0003381     0.04674     3.096e-08    
ShowerShapeHighR9EE_scale     0.0001226     1.954e-08     4.644e-08    
ShowerShapeHighR9EB_scale     0.000322     0.01508     3.612e-08    
ShowerShapeLowR9EE_scale      0.0001486     2.854e-08     3.999e-08    
ShowerShapeLowR9EB_scale      2.849e-05     2.674e-08     4.128e-08    

diphotonCat=9
proc=QQ2HLL
HighR9EB_13TeVscale           0.0006345     0.02331     8.868e-08    
HighR9EE_13TeVscale           0.000215     0.007898     1.039e-07    
LowR9EB_13TeVscale            0.0008757     0.02052     8.109e-08    
LowR9EE_13TeVscale            4.84e-05     0.001956     9.627e-08    
Gain1EB_13TeVscale            5.364e-05     0.001746     1.003e-07    
Gain6EB_13TeVscale            4.171e-05     0.00171     8.732e-08    
HighR9EBPhi_13TeVsmear        6.922e-05     0.01688     0.002769    
HighR9EBRho_13TeVsmear        4.42e-05     0.03635     8.624e-08    
HighR9EEPhi_13TeVsmear        0.0001734     0.01116     6.739e-08    
HighR9EERho_13TeVsmear        3.414e-05     0.00192     8.054e-08    
LowR9EBPhi_13TeVsmear         0.0001583     0.005953     9.437e-08    
LowR9EBRho_13TeVsmear         8.244e-05     0.003362     1.041e-07    
LowR9EEPhi_13TeVsmear         0.0001452     0.0004058     9.166e-08    
LowR9EERho_13TeVsmear         2.376e-05     6.709e-05     8.597e-08    
MaterialCentralBarrel_scale   0.0002082     0.007754     6.915e-08    
MaterialOuterBarrel_scale     0.0004925     0.02615     1.003e-07    
MaterialForward_scale         0.0002749     0.005976     0.002582    
FNUFEE_scale                  8.007e-05     0.001636     9.058e-08    
FNUFEB_scale                  0.0002142     0.004975     1.014e-07    
ShowerShapeHighR9EE_scale     6.008e-05     0.001684     7.105e-08    
ShowerShapeHighR9EB_scale     0.0003866     0.02358     9.627e-08    
ShowerShapeLowR9EE_scale      4.437e-05     1.759e-06     8.163e-08    
ShowerShapeLowR9EB_scale      6.56e-05     6.959e-05     6.997e-08    

diphotonCat=9
proc=QQ2HLNU
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentralBarrel_scale   0     0     0    
MaterialOuterBarrel_scale     0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=9
proc=WH2HQQ
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentralBarrel_scale   0     0     0    
MaterialOuterBarrel_scale     0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=9
proc=ZH2HQQ
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentralBarrel_scale   0     0     0    
MaterialOuterBarrel_scale     0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=9
proc=testBBH
HighR9EB_13TeVscale           0.001436     0     0    
HighR9EE_13TeVscale           0.001999     0     0    
LowR9EB_13TeVscale            0.001436     0     0    
LowR9EE_13TeVscale            0.001436     0     0    
Gain1EB_13TeVscale            0.001436     0     0    
Gain6EB_13TeVscale            0.001436     0     0    
HighR9EBPhi_13TeVsmear        0.001436     0     0    
HighR9EBRho_13TeVsmear        0.001436     0     0    
HighR9EEPhi_13TeVsmear        0.001436     0     0    
HighR9EERho_13TeVsmear        0.001436     0     0    
LowR9EBPhi_13TeVsmear         0.001436     0     0    
LowR9EBRho_13TeVsmear         0.001436     0     0    
LowR9EEPhi_13TeVsmear         0.001436     0     0    
LowR9EERho_13TeVsmear         0.001436     0     0    
MaterialCentralBarrel_scale   0.001436     0     0    
MaterialOuterBarrel_scale     0.001436     0     0    
MaterialForward_scale         0.001999     0     0    
FNUFEE_scale                  0.001999     0     0    
FNUFEB_scale                  0.001436     0     0    
ShowerShapeHighR9EE_scale     0.001436     0     0    
ShowerShapeHighR9EB_scale     0.001436     0     0    
ShowerShapeLowR9EE_scale      0.001436     0     0    
ShowerShapeLowR9EB_scale      0.001436     0     0    

diphotonCat=9
proc=testTHQ
HighR9EB_13TeVscale           0.0007264     0     0    
HighR9EE_13TeVscale           5.403e-05     0     0    
LowR9EB_13TeVscale            0.001226     0.05641     0    
LowR9EE_13TeVscale            5.403e-05     0     0    
Gain1EB_13TeVscale            5.403e-05     0     0    
Gain6EB_13TeVscale            5.403e-05     0     0    
HighR9EBPhi_13TeVsmear        0.001362     0     0    
HighR9EBRho_13TeVsmear        0.0007264     0     0    
HighR9EEPhi_13TeVsmear        5.403e-05     0     0    
HighR9EERho_13TeVsmear        5.403e-05     0     0    
LowR9EBPhi_13TeVsmear         5.403e-05     0     0    
LowR9EBRho_13TeVsmear         5.403e-05     0     0    
LowR9EEPhi_13TeVsmear         0.00128     0.1128     0    
LowR9EERho_13TeVsmear         5.403e-05     0     0    
MaterialCentralBarrel_scale   5.403e-05     0     0    
MaterialOuterBarrel_scale     5.403e-05     0     0    
MaterialForward_scale         0.0007079     0     0    
FNUFEE_scale                  5.403e-05     0     0    
FNUFEB_scale                  0.0007264     0     0    
ShowerShapeHighR9EE_scale     5.403e-05     0     0    
ShowerShapeHighR9EB_scale     0.0007264     0     0    
ShowerShapeLowR9EE_scale      5.403e-05     0     0    
ShowerShapeLowR9EB_scale      5.403e-05     0     0    

diphotonCat=9
proc=testTHW
HighR9EB_13TeVscale           0.0007064     0.01917     3.212e-08    
HighR9EE_13TeVscale           0.0001439     0.002046     6.918e-08    
LowR9EB_13TeVscale            0.0008364     0.04232     0.0005967    
LowR9EE_13TeVscale            4.246e-05     0.001098     5.601e-08    
Gain1EB_13TeVscale            0.0002198     0.007025     6.177e-08    
Gain6EB_13TeVscale            4.769e-05     0.004927     0.003645    
HighR9EBPhi_13TeVsmear        4.14e-05     0.06543     4.612e-08    
HighR9EBRho_13TeVsmear        0.0001731     0.004827     0.003645    
HighR9EEPhi_13TeVsmear        9.694e-05     0.03684     3.789e-08    
HighR9EERho_13TeVsmear        3.783e-05     0.001098     5.106e-08    
LowR9EBPhi_13TeVsmear         1.797e-05     0.001865     7.001e-08    
LowR9EBRho_13TeVsmear         6.336e-05     0.003336     0.003997    
LowR9EEPhi_13TeVsmear         0.0002222     0.01538     7.165e-08    
LowR9EERho_13TeVsmear         2.856e-05     0.001098     5.683e-08    
MaterialCentralBarrel_scale   0.000141     0.004528     0.003997    
MaterialOuterBarrel_scale     0.0003635     0.001193     5.765e-08    
MaterialForward_scale         0.0002885     0.003841     7.989e-08    
FNUFEE_scale                  7.206e-05     0.0009486     5.271e-08    
FNUFEB_scale                  0.0003004     0.01261     0.003997    
ShowerShapeHighR9EE_scale     2.821e-05     1.253e-08     4.777e-08    
ShowerShapeHighR9EB_scale     0.0004745     0.008455     4.365e-08    
ShowerShapeLowR9EE_scale      4.246e-05     0.001098     5.601e-08    
ShowerShapeLowR9EB_scale      2.758e-05     1.105e-08     4.695e-08    


diphotonCat=10
proc=GG2H
HighR9EB_13TeVscale           0.001007     0.1032     0    
HighR9EE_13TeVscale           0.00115     0     0    
LowR9EB_13TeVscale            0.0001955     0     0    
LowR9EE_13TeVscale            0.001643     0     0    
Gain1EB_13TeVscale            0.002068     0     0    
Gain6EB_13TeVscale            0.001643     0     0    
HighR9EBPhi_13TeVsmear        8.14e-05     0.166     2.292e-08    
HighR9EBRho_13TeVsmear        0.001979     0     0    
HighR9EEPhi_13TeVsmear        0.0006571     0     0    
HighR9EERho_13TeVsmear        0.001643     2.891e-09     5.725e-09    
LowR9EBPhi_13TeVsmear         0.001974     0.5433     0    
LowR9EBRho_13TeVsmear         0.00107     0.08299     1.146e-08    
LowR9EEPhi_13TeVsmear         0.001643     0     0    
LowR9EERho_13TeVsmear         0.001643     0     0    
MaterialCentralBarrel_scale   0.001555     0     0    
MaterialOuterBarrel_scale     0.001486     0     0    
MaterialForward_scale         0.00115     2.891e-09     5.725e-09    
FNUFEE_scale                  0.00115     0     0    
FNUFEB_scale                  0.00115     0     0    
ShowerShapeHighR9EE_scale     0.001643     0     0    
ShowerShapeHighR9EB_scale     0.001555     0     0    
ShowerShapeLowR9EE_scale      0.001643     0     0    
ShowerShapeLowR9EB_scale      0.001643     0     0    

diphotonCat=10
proc=VBF
HighR9EB_13TeVscale           0.0006785     0.2509     5.862e-08    
HighR9EE_13TeVscale           0.0005358     0.02774     7.058e-08    
LowR9EB_13TeVscale            0.00094     0.05071     5.052e-08    
LowR9EE_13TeVscale            5.32e-05     0.03742     8.254e-08    
Gain1EB_13TeVscale            4.895e-05     7.5e-09     7.945e-08    
Gain6EB_13TeVscale            4.895e-05     7.5e-09     7.945e-08    
HighR9EBPhi_13TeVsmear        0.001202     0.02527     2.468e-08    
HighR9EBRho_13TeVsmear        0.000338     0.02071     6.171e-08    
HighR9EEPhi_13TeVsmear        0.0005512     0.05175     8.562e-08    
HighR9EERho_13TeVsmear        0.0002159     4.869e-09     8.254e-08    
LowR9EBPhi_13TeVsmear         0.0003082     0.1374     8.254e-08    
LowR9EBRho_13TeVsmear         0.0004246     0.01727     3.934e-08    
LowR9EEPhi_13TeVsmear         0.0003668     0.05924     6.094e-08    
LowR9EERho_13TeVsmear         0.0001209     0.02962     7.636e-08    
MaterialCentralBarrel_scale   0.0001576     0.001342     6.402e-08    
MaterialOuterBarrel_scale     0.0004338     0.08903     7.984e-08    
MaterialForward_scale         0.001115     0.07668     5.824e-08    
FNUFEE_scale                  0.0002151     0.0456     8.716e-08    
FNUFEB_scale                  0.0004717     0.06381     7.675e-08    
ShowerShapeHighR9EE_scale     4.895e-05     7.5e-09     7.945e-08    
ShowerShapeHighR9EB_scale     0.0004556     0.02619     5.824e-08    
ShowerShapeLowR9EE_scale      5.616e-05     0.03742     8.562e-08    
ShowerShapeLowR9EB_scale      0.0001986     7.5e-09     7.945e-08    

diphotonCat=10
proc=TTH
HighR9EB_13TeVscale           0.0006081     0.0085     0.001445    
HighR9EE_13TeVscale           0.0001419     0.01607     5.748e-08    
LowR9EB_13TeVscale            0.0008976     0.06203     0.003924    
LowR9EE_13TeVscale            0.0001855     0.0129     6.393e-08    
Gain1EB_13TeVscale            0.0001312     0.003663     6.28e-08    
Gain6EB_13TeVscale            0.000164     0.01552     5.582e-08    
HighR9EBPhi_13TeVsmear        0.0003418     0.1005     0.00271    
HighR9EBRho_13TeVsmear        7.462e-05     0.03879     0.001189    
HighR9EEPhi_13TeVsmear        0.0002333     0.06561     5.791e-08    
HighR9EERho_13TeVsmear        0.0001188     0.005415     7.841e-08    
LowR9EBPhi_13TeVsmear         0.0001226     0.09106     0.0018    
LowR9EBRho_13TeVsmear         0.0001541     0.03134     0.002536    
LowR9EEPhi_13TeVsmear         6.608e-05     0.0006386     7.448e-08    
LowR9EERho_13TeVsmear         0.0001671     0.007079     5.259e-08    
MaterialCentralBarrel_scale   0.0002687     0.00918     0.001091    
MaterialOuterBarrel_scale     0.000354     0.03791     0.0002561    
